,Protein,Subgraph,Degree,Information,Betweenness,Network,isoelectric point,negatively charged particle,positively charged particle,absorbance,Pred_Cluster
4555,YCR036W,4024637180.0,1,1.3606247999999999,0.0,0.0,5.166440000000001,46,35,0.71499,-1
4556,YIL030C,4015479810.0,3,2.0616256999999996,269.5969,0.0,5.86774,145,125,1.2489700000000001,-1
4557,YMR101C,3955871490.0,1,1.3606247999999999,0.0,0.0,9.5274,35,51,1.14442,-1
4558,YIL082W,3926676740.0,1,1.3606247999999999,0.0,0.0,8.804260000000001,36,41,1.03023,-1
4559,YDR405W,3916101380.0,3,2.0616256999999996,608.8113400000001,0.0,9.44989,34,44,1.0354700000000001,-1
4560,YPR145W,3808742660.0,1,1.3606247999999999,0.0,0.0,5.73077,83,68,1.48745,-1
4561,YJL054W,3788492540.0,5,2.48909,10135.399,2.6666667,5.61298,72,65,1.13229,-1
4562,YER147C,3787306240.0,3,2.0616256999999996,92.50344,1.0,7.969060000000001,70,73,1.37192,-1
4563,YLR395C,3786336510.0,1,1.3606247999999999,0.0,0.0,10.41559,2,13,0.52995,-1
4564,YNL246W,3719344380.0,3,2.0616256999999996,1307.2598,0.0,4.6441,59,36,1.44179,-1
4565,YLR466W,3711716610.0,1,1.3606247999999999,0.0,0.0,6.827210000000001,170,167,1.19333,-1
4566,YNL046W,3652172290.0,1,1.3606247999999999,0.0,0.0,10.25348,9,23,0.9664,-1
4567,YDR366C,3612439300.0,2,1.7594741999999999,149.2069,0.0,9.15338,7,12,1.33691,-1
4568,YLR065C,3548339970.0,2,1.7594741999999999,173.64026,0.0,10.210139999999999,9,30,1.52594,-1
4569,YHR092C,3525297150.0,2,1.7594741999999999,47.26518,0.0,6.281680000000001,49,47,1.75037,-1
4570,YPR004C,3524614910.0,1,1.3606247999999999,0.0,0.0,8.7215,35,40,0.49372,-1
4571,YGL036W,3514088450.0,2,1.7594741999999999,75.64468000000001,0.0,5.69781,92,75,0.8862899999999999,-1
4572,YPL257W-B,3493353470.0,1,1.3606247999999999,0.0,0.0,8.14252,193,198,0.9668399999999999,-1
4573,YHL031C,3487448830.0,2,1.7594741999999999,0.0,2.0,9.477360000000001,21,27,0.77694,-1
4574,YDR215C,3466488830.0,2,1.7594741999999999,143.8798,0.0,10.94672,7,16,0.55858,-1
4575,YDR461W,3442830340.0,2,1.7594743999999998,176.562,0.0,7.88385,4,5,1.8120599999999998,-1
4576,YBR244W,3434407940.0,1,1.3606247999999999,0.0,0.0,8.756039999999999,19,23,0.89265,-1
4577,YBR190W,3434407940.0,1,1.3606247999999999,0.0,0.0,10.12518,4,13,1.6653900000000001,-1
4578,YHR106W,3376675330.0,1,1.3606247999999999,0.0,0.0,6.41376,38,36,0.67167,-1
4579,YGL079W,3374235650.0,3,2.0616256999999996,252.66893,0.0,4.24518,44,19,0.24895,-1
4580,YOR226C,3333405700.0,2,1.7594743999999998,308.8422,0.0,9.58929,13,22,0.3742,-1
4581,YBR277C,3323230720.0,1,1.3606247999999999,0.0,0.0,9.09747,7,11,0.23755,-1
4582,YBR096W,3323230720.0,1,1.3606247999999999,0.0,0.0,8.70685,23,29,1.6955099999999999,-1
4583,YMR150C,3239953920.0,2,1.7594741999999999,8025.644,0.0,7.0037199999999995,18,18,1.78725,-1
4584,YBR015C,3235420930.0,1,1.3606247999999999,0.0,0.0,5.87714,82,74,1.12899,-1
4585,YOR165W,3212254460.0,2,1.7594741999999999,272.35632000000004,0.0,5.151669999999999,131,98,1.0782,-1
4586,YJL043W,3197752580.0,1,1.3606247999999999,0.0,0.0,5.14227,33,23,1.62579,-1
4587,YER150W,3197752580.0,1,1.3606247999999999,0.0,0.0,4.1807300000000005,10,3,0.32309,-1
4588,YBR090C,3186608640.0,1,1.3606247999999999,0.0,0.0,11.20502,5,20,1.8658299999999999,-1
4589,YJL193W,3157610240.0,1,1.3606247999999999,0.0,0.0,9.55072,21,38,1.28884,-1
4590,YOR111W,3146500350.0,2,1.7594741999999999,10100.0,0.0,4.68939,39,26,1.16592,-1
4591,YGR125W,3044533250.0,1,1.3606247999999999,0.0,0.0,7.01227,101,100,1.0650600000000001,-1
4592,YOR071C,3032701700.0,2,1.7594741999999999,54.58801999999999,0.0,7.81854,38,40,2.37459,-1
4593,YGL021W,3029165060.0,3,2.0616256999999996,506.31237999999996,0.0,9.62006,77,108,0.84335,-1
4594,YDL099W,2990477570.0,2,1.7594741999999999,64.1969,0.0,4.540830000000001,76,46,0.43088000000000004,-1
4595,YDR538W,2983800060.0,1,1.3606247999999999,0.0,0.0,9.691469999999999,20,30,0.80313,-1
4596,YDL218W,2983800060.0,1,1.3606247999999999,0.0,0.0,8.15094,23,25,1.2792700000000001,-1
4597,YMR134W,2945754110.0,1,1.3606247999999999,0.0,0.0,5.29828,43,33,0.55156,-1
4598,YOR338W,2933348350.0,1,1.3606247999999999,0.0,0.0,9.83234,40,60,0.88521,-1
4599,YIL064W,2927194880.0,1,1.3606247999999999,0.0,0.0,4.95416,37,29,1.1434600000000001,-1
4600,YOL103W,2903362820.0,2,1.7594741999999999,2115.604,0.0,8.52765,47,52,1.0958,-1
4601,YBR237W,2886955520.0,1,1.3606247999999999,0.0,0.0,8.22308,135,139,0.41486000000000006,-1
4602,YGR216C,2874154500.0,3,2.0616256999999996,263.03986000000003,0.0,9.20526,42,59,1.14991,-1
4603,YGR177C,2873620990.0,1,1.3606247999999999,0.0,0.0,5.57062,71,56,1.16596,-1
4604,YBL068W,2871805700.0,3,2.0616256999999996,143.18375,2.0,5.9381699999999995,41,35,0.30949,-1
4605,YIL158W,2819758340.0,1,1.3606247999999999,0.0,0.0,6.75604,26,26,0.9041299999999999,-1
4606,YDL167C,2816559360.0,3,2.0616256999999996,10486.155,0.0,6.40045,62,56,0.9485100000000001,-1
4607,YJL212C,2801776380.0,1,1.3606247999999999,0.0,0.0,8.96027,54,68,2.30913,-1
4608,YBR263W,2762144510.0,2,1.7594741999999999,82.015114,0.0,8.82892,49,55,0.84399,-1
4609,YDR081C,2760448770.0,1,1.3606247999999999,0.0,0.0,6.00995,102,91,1.2170100000000001,-1
4610,YKL019W,2753603580.0,3,2.0616256999999996,10140.868,0.0,4.96295,47,31,2.3811400000000003,-1
4611,YLL046C,2747048960.0,2,1.7594741999999999,40.605709999999995,0.0,9.9118,31,55,0.21516999999999997,-1
4612,YMR119W,2741052160.0,2,1.7594741999999999,99.26738,0.0,5.60785,72,63,1.03096,-1
4613,YGR208W,2734426880.0,2,1.7594741999999999,91.94991999999999,0.0,5.06451,46,36,0.5384899999999999,-1
4614,YOL122C,2732461060.0,1,1.3606247999999999,0.0,0.0,6.15594,52,47,0.97521,-1
4615,YNR049C,2726213630.0,1,1.3606247999999999,0.0,0.0,10.02924,19,31,0.72632,-1
4616,YLR181C,2709292800.0,2,1.7594741999999999,176.66281,0.0,4.49469,70,39,0.93474,-1
4617,YKR070W,2668805380.0,1,1.3606247999999999,0.0,0.0,8.76947,39,43,1.09401,-1
4618,YBR269C,2632523520.0,1,1.3606247999999999,0.0,0.0,7.83685,19,20,0.39248,-1
4619,YHR109W,2623349250.0,2,1.7594741999999999,68.592316,0.0,4.88068,92,61,0.9192600000000001,-1
4620,YHR053C,2575009790.0,1,1.3606247999999999,0.0,0.0,5.68085,8,7,0.22555,-1
4621,YPL183W-A,2567471100.0,1,1.3606247999999999,0.0,0.0,11.284239999999999,1,19,0.46458,-1
4622,YKL167C,2567471100.0,1,1.3606247999999999,0.0,0.0,9.37921,16,21,0.63013,-1
4623,YGR076C,2567471100.0,1,1.3606247999999999,0.0,0.0,10.0423,15,36,1.0174,-1
4624,YGL064C,2567471100.0,1,1.3606247999999999,0.0,0.0,9.94952,53,89,0.6291100000000001,-1
4625,YMR010W,2563713540.0,1,1.3606247999999999,0.0,0.0,5.61603,40,35,1.64875,-1
4626,YBL081W,2468559100.0,2,1.7594743999999998,2347.9424,0.0,8.56525,13,15,1.20884,-1
4627,YNL220W,2416891650.0,1,1.3606247999999999,0.0,0.0,8.148010000000001,55,57,1.1329,-1
4628,YAL030W,2364754180.0,2,1.7594743999999998,81.93531,0.0,7.878480000000001,16,17,0.65184,-1
4629,YNR015W,2364450560.0,2,1.7594741999999999,204.91464,0.0,9.03387,40,50,0.82142,-1
4630,YJL035C,2314113280.0,2,1.7594741999999999,10100.0,0.0,6.70465,31,30,0.84224,-1
4631,YDL245C,2298947840.0,2,1.7594741999999999,88.053505,0.0,8.38531,42,47,1.77958,-1
4632,YNL320W,2209417730.0,1,1.3606247999999999,0.0,0.0,7.63007,28,29,1.52006,-1
4633,YDR387C,2193853180.0,2,1.7594741999999999,489.0314,0.0,8.41901,38,42,1.114,-1
4634,YLR454W,2189684740.0,2,1.7594741999999999,35.452103,0.0,8.18878,329,338,0.9038299999999999,-1
4635,YOR325W,2148372220.0,1,1.3606247999999999,0.0,0.0,8.52057,11,15,0.16975,-1
4636,YJR127C,2093537410.0,2,1.7594741999999999,394.69067,0.0,8.26715,133,140,0.8642700000000001,-1
4637,YBR285W,2075271420.0,2,1.7594741999999999,621.67664,0.0,6.82941,23,23,0.46548,-1
4638,YNL212W,2009997700.0,1,1.3606247999999999,0.0,0.0,4.9649,133,104,1.08172,-1
4639,YPL073C,2005491970.0,3,2.0616256999999996,10102.61,0.0,9.05756,16,21,0.28233,-1
4640,YDR472W,2001513470.0,3,2.0616256999999996,0.0,3.0,7.01093,28,28,0.65886,-1
4641,YPR068C,1994183170.0,1,1.3606247999999999,0.0,0.0,5.08575,66,45,1.36004,-1
4642,YPL116W,1994183170.0,1,1.3606247999999999,0.0,0.0,6.746639999999999,92,88,1.22223,-1
4643,YNR018W,1968544380.0,1,1.3606247999999999,0.0,0.0,9.47589,25,33,1.7185700000000002,-1
4644,YPL200W,1943690240.0,2,1.7594741999999999,28.209726,0.0,5.154719999999999,17,13,1.7599799999999999,-1
4645,YLR334C,1917749500.0,1,1.3606247999999999,0.0,0.0,6.88202,8,8,0.44206999999999996,-1
4646,YKL114C,1917749500.0,1,1.3606247999999999,0.0,0.0,8.34125,49,52,0.95262,-1
4647,YJL055W,1917749500.0,1,1.3606247999999999,0.0,0.0,5.41254,34,25,1.02106,-1
4648,YHR067W,1917749500.0,1,1.3606247999999999,0.0,0.0,8.94196,30,37,1.29195,-1
4649,YOR316C,1911234690.0,1,1.3606247999999999,0.0,0.0,5.8131699999999995,44,28,0.92442,-1
4650,YJL131C,1911234690.0,1,1.3606247999999999,0.0,0.0,9.89825,46,75,0.6884899999999999,-1
4651,YDR450W,1901044480.0,1,1.3606247999999999,0.0,0.0,10.27008,15,27,1.0028,-1
4652,YKL180W,1886063620.0,1,1.3606247999999999,0.0,0.0,10.9212,13,36,0.97035,-1
4653,YOR034C,1881213060.0,3,2.0616256999999996,189.08891,0.0,6.26898,76,69,1.4173200000000001,-1
4654,YNR063W,1869457920.0,1,1.3606247999999999,0.0,0.0,6.1463,76,71,0.9681700000000001,-1
4655,YLR114C,1851080060.0,1,1.3606247999999999,0.0,0.0,4.34821,156,74,0.84004,-1
4656,YEL020C,1851080060.0,1,1.3606247999999999,0.0,0.0,7.56244,53,54,0.91943,-1
4657,YOR242C,1823557380.0,3,2.0616256999999996,237.65561,0.0,8.88348,48,55,1.21638,-1
4658,YOR118W,1820703230.0,1,1.3606247999999999,0.0,0.0,5.8834800000000005,70,61,0.8957299999999999,-1
4659,YIL119C,1820382720.0,1,1.3606247999999999,0.0,0.0,9.15656,33,42,0.7481399999999999,-1
4660,YLR448W,1819624960.0,1,1.3606247999999999,0.0,0.0,10.0777,18,36,0.64795,-1
4661,YDR246W,1787626750.0,2,1.7594741999999999,0.0,2.0,8.95331,20,24,0.77062,-1
4662,YDL095W,1768304130.0,1,1.3606247999999999,0.0,0.0,6.219180000000001,81,71,1.8422,-1
4663,YDL211C,1768195580.0,1,1.3606247999999999,0.0,0.0,5.32172,35,26,0.5545800000000001,-1
4664,YLR225C,1740764290.0,2,1.7594741999999999,726.90845,0.0,7.988460000000001,54,56,0.99639,-1
4665,YLR246W,1717562620.0,3,2.0616256999999996,10246.584,0.0,9.48151,23,40,1.61162,-1
4666,YDR086C,1715859070.0,3,2.0616256999999996,46.556667,0.0,9.47943,9,14,0.51378,-1
4667,YCL058C,1713526270.0,1,1.3606247999999999,0.0,0.0,6.79303,6,6,0.8789799999999999,-1
4668,YAR069C,1713526270.0,1,1.3606247999999999,0.0,0.0,5.304869999999999,8,4,1.31494,-1
4669,YCL004W,1693368580.0,1,1.3606247999999999,0.0,0.0,9.68158,41,68,1.28643,-1
4670,YDR249C,1653470460.0,1,1.3606247999999999,0.0,0.0,8.806339999999999,39,44,0.93265,-1
4671,YML060W,1625444610.0,1,1.3606247999999999,0.0,0.0,8.89484,44,52,1.37608,-1
4672,YGL024W,1599852290.0,1,1.3606247999999999,0.0,0.0,9.36407,3,9,0.53932,-1
4673,YDR253C,1577535360.0,1,1.3606247999999999,0.0,0.0,9.91742,22,38,0.09829,-1
4674,YGR277C,1573054720.0,2,1.7594743999999998,252.45674,0.0,5.89447,37,30,0.81414,-1
4675,YCR015C,1538620160.0,1,1.3606247999999999,0.0,0.0,7.023739999999999,41,41,1.2408299999999999,-1
4676,YPL068C,1512775940.0,1,1.3606247999999999,0.0,0.0,10.09698,22,43,0.44006000000000006,-1
4677,YPR169W,1508337410.0,1,1.3606247999999999,0.0,0.0,5.02411,93,68,0.6842699999999999,-1
4678,YNR060W,1502563460.0,2,1.7594741999999999,224.38657999999998,0.0,9.26141,55,78,1.5427799999999998,-1
4679,YGR029W,1491861250.0,2,1.7594741999999999,10100.0,0.0,8.459660000000001,26,29,1.9728,-1
4680,YDR413C,1483340930.0,2,1.7594741999999999,184.74593000000002,0.0,9.22552,4,13,0.9237200000000001,-1
4681,YJL093C,1474246020.0,2,1.7594743999999998,149.64956999999998,0.0,6.652769999999999,63,61,1.34891,-1
4682,YKR095W-A,1472682110.0,1,1.3606247999999999,0.0,0.0,5.29767,14,12,0.14911,-1
4683,YGR023W,1458425090.0,3,2.0616256999999996,221.43787999999998,0.0,4.48761,43,22,0.76755,-1
4684,YER152C,1456001920.0,1,1.3606247999999999,0.0,0.0,6.22882,47,43,0.9507,-1
4685,YFL020C,1422535940.0,4,2.2984586,11742.421,0.0,4.70673,11,6,1.24014,-1
4686,YGR133W,1411667580.0,3,2.0616256999999996,91.54491999999999,1.0,5.35358,24,18,1.83161,-1
4687,YLR167W,1405892480.0,1,1.3606247999999999,0.0,0.0,9.8819,15,33,0.54833,-1
4688,YDR077W,1395170430.0,1,1.3606247999999999,0.0,0.0,3.9809,30,8,0.45453000000000005,-1
4689,YGR143W,1393636350.0,1,1.3606247999999999,0.0,0.0,4.6790199999999995,93,52,1.67903,-1
4690,YFL011W,1376024830.0,2,1.7594741999999999,179.00423999999998,0.0,9.108460000000001,35,48,1.7683400000000002,-1
4691,YOR065W,1372488060.0,2,1.7594741999999999,81.55027,0.0,8.21844,33,35,1.59628,-1
4692,YJR106W,1366766980.0,1,1.3606247999999999,0.0,0.0,6.43964,55,51,0.9807100000000001,-1
4693,YBL033C,1365246980.0,2,1.7594743999999998,70.84286999999999,0.0,5.90497,48,41,0.8420000000000001,-1
4694,YPL162C,1364610940.0,2,1.7594741999999999,41.437428000000004,0.0,5.95294,25,22,1.5520200000000002,-1
4695,YKR065C,1358340740.0,2,1.7594741999999999,10100.0,0.0,9.69489,12,21,1.23726,-1
4696,YPR021C,1354451070.0,2,1.7594741999999999,53.14601,0.0,8.07892,112,115,0.76776,-1
4697,YLR325C,1347361020.0,3,2.0616256999999996,10200.33,0.0,10.93036,5,19,0.16881,-1
4698,YGL230C,1323035520.0,3,2.0616256999999996,1297.23,0.0,8.54205,15,18,1.4503,-1
4699,YIR013C,1317998720.0,1,1.3606247999999999,0.0,0.0,10.740910000000001,6,21,0.57492,-1
4700,YJR135C,1301324540.0,2,1.7594741999999999,70.70340999999999,0.0,5.66364,35,31,0.66927,-1
4701,YLR012C,1300033410.0,1,1.3606247999999999,0.0,0.0,7.771669999999999,14,15,2.0312799999999998,-1
4702,YPR100W,1299797380.0,1,1.3606247999999999,0.0,0.0,10.46405,13,27,1.48014,-1
4703,YFL055W,1295882240.0,2,1.7594741999999999,433.53845,0.0,7.109439999999999,41,41,1.75026,-1
4704,YGR028W,1291039870.0,1,1.3606247999999999,0.0,0.0,5.5282599999999995,50,46,0.75069,-1
4705,YLR253W,1280315260.0,1,1.3606247999999999,0.0,0.0,9.00714,64,76,1.41657,-1
4706,YHR194W,1265239940.0,2,1.7594741999999999,10100.0,0.0,9.256039999999999,62,74,1.48654,-1
4707,YPR177C,1263721600.0,1,1.3606247999999999,0.0,0.0,10.12738,2,14,0.18872,-1
4708,YPL067C,1263721600.0,1,1.3606247999999999,0.0,0.0,6.75909,24,23,1.59996,-1
4709,YPL023C,1263721600.0,1,1.3606247999999999,0.0,0.0,5.20819,94,69,1.34608,-1
4710,YLR462W,1263721600.0,1,1.3606247999999999,0.0,0.0,9.45905,24,33,0.64485,-1
4711,YMR178W,1259389570.0,1,1.3606247999999999,0.0,0.0,5.70673,40,34,0.77879,-1
4712,YMR097C,1255752060.0,1,1.3606247999999999,0.0,0.0,9.54205,39,53,1.0582799999999999,-1
4713,YGR132C,1251790340.0,1,1.3606247999999999,0.0,0.0,7.8631,33,34,0.45948,-1
4714,YIL134W,1248656900.0,2,1.7594741999999999,321.9492,0.0,9.903139999999999,17,35,1.2095799999999999,-1
4715,YGL091C,1237104130.0,2,1.7594741999999999,38.348087,0.0,4.483219999999999,52,27,0.91666,-1
4716,YIL086C,1230949890.0,1,1.3606247999999999,0.0,0.0,10.15302,5,17,0.78254,-1
4717,YER007C-A,1218412930.0,3,2.0616256999999996,130.50748000000002,0.0,6.53326,25,24,0.57749,-1
4718,YNL318C,1218316030.0,2,1.7594741999999999,278.48217999999997,0.0,7.50299,40,41,1.5991,-1
4719,YOL099C,1202339200.0,2,1.7594741999999999,119.66823600000001,0.0,4.25836,21,11,0.721,-1
4720,YEL053C,1199424260.0,2,1.7594741999999999,0.0,2.0,5.58966,93,77,0.98705,-1
4721,YOR274W,1191424000.0,1,1.3606247999999999,0.0,0.0,9.09613,59,71,1.53665,-1
4722,YHR212W-A,1187020290.0,2,1.7594741999999999,66.34883,0.0,8.788269999999999,1,3,2.50147,-1
4723,YJR008W,1170623490.0,1,1.3606247999999999,0.0,0.0,6.35309,38,34,1.53529,-1
4724,YMR151W,1147670270.0,2,1.7594741999999999,10100.0,0.0,9.08356,6,13,1.33107,-1
4725,YOR068C,1137539200.0,1,1.3606247999999999,0.0,0.0,5.69855,9,8,0.16917000000000001,-1
4726,YDR263C,1127343100.0,1,1.3606247999999999,0.0,0.0,9.35297,45,64,0.8178,-1
4727,YGL132W,1111235330.0,2,1.7594743999999998,257.39572000000004,0.0,8.8244,7,10,2.3172099999999998,-1
4728,YMR013C,1110999940.0,1,1.3606247999999999,0.0,0.0,9.09637,33,43,1.07528,-1
4729,YJL097W,1081713280.0,2,1.7594743999999998,477.35318,0.0,9.9754,4,20,1.59524,-1
4730,YIL091C,1079593980.0,1,1.3606247999999999,0.0,0.0,5.93634,122,110,0.75634,-1
4731,YKL049C,1072994500.0,1,1.3606247999999999,0.0,0.0,9.29547,36,41,0.8539200000000001,-1
4732,YOR273C,1058921090.0,2,1.7594743999999998,10100.0,0.0,8.34613,60,63,1.4327,-1
4733,YDR406W,1057626240.0,1,1.3606247999999999,0.0,0.0,8.18182,150,157,1.4620600000000001,-1
4734,YCL073C,1057626240.0,1,1.3606247999999999,0.0,0.0,9.05109,40,53,1.8073700000000001,-1
4735,YAL023C,1057626240.0,1,1.3606247999999999,0.0,0.0,7.610289999999999,66,67,2.30848,-1
4736,YKR044W,1056938370.0,1,1.3606247999999999,0.0,0.0,6.404719999999999,52,48,1.20095,-1
4737,YGR115C,1039929410.0,1,1.3606247999999999,0.0,0.0,6.302919999999999,18,18,0.60012,-1
4738,YKL110C,1037775420.0,4,2.2984583,675.6008,2.0,8.11566,33,35,0.8680200000000001,-1
4739,YDR541C,1034061060.0,1,1.3606247999999999,0.0,0.0,6.059019999999999,44,37,0.70765,-1
4740,YOL009C,1025609470.0,2,1.7594741999999999,310.9488,0.0,4.33026,50,23,0.8441700000000001,-1
4741,YDL049C,945578500.0,4,2.2984586,20293.389,0.0,9.1098,19,25,1.5032299999999998,-1
4742,YGR283C,942882240.0,1,1.3606247999999999,0.0,0.0,9.32587,34,48,0.9500299999999999,-1
4743,YMR063W,920020670.0,1,1.3606247999999999,0.0,0.0,5.83234,17,13,1.3591799999999998,-1
4744,YNR030W,910369540.0,1,1.3606247999999999,0.0,0.0,6.60858,45,43,1.43239,-1
4745,YPR058W,900071040.0,3,2.0616256999999996,1886.7217,0.0,9.44952,23,33,0.66082,-1
4746,YJR004C,895319230.0,1,1.3606247999999999,0.0,0.0,4.38959,57,25,1.13174,-1
4747,YJL162C,885052100.0,2,1.7594743999999998,60.85325,0.0,7.980410000000001,87,89,0.67608,-1
4748,YAL064W-B,884630270.0,1,1.3606247999999999,0.0,0.0,4.18158,17,0,0.2716,-1
4749,YBL010C,871743620.0,1,1.3606247999999999,0.0,0.0,4.99493,52,38,0.62624,-1
4750,YBR070C,870176900.0,1,1.3606247999999999,0.0,0.0,9.69586,16,30,1.3834,-1
4751,YDR205W,855700860.0,2,1.7594741999999999,291.67917,0.0,7.46771,51,51,0.7902399999999999,-1
4752,YOR354C,832339580.0,1,1.3606247999999999,0.0,0.0,8.2973,85,89,0.8840899999999999,-1
4753,YNL051W,832339580.0,1,1.3606247999999999,0.0,0.0,8.819519999999999,44,49,0.6161800000000001,-1
4754,YLR217W,832339580.0,1,1.3606247999999999,0.0,0.0,10.00458,5,13,1.0347,-1
4755,YDR066C,832339580.0,1,1.3606247999999999,0.0,0.0,4.956119999999999,27,16,0.76041,-1
4756,YBR162W-A,822689470.0,3,2.0616256999999996,10166.177,0.0,10.34222,3,13,1.35375,-1
4757,YGR247W,820451140.0,2,1.7594741999999999,201.27309,0.0,7.075130000000001,24,24,1.39125,-1
4758,YGL098W,805751040.0,3,2.0616256999999996,709.40985,0.0,5.151669999999999,37,30,0.6361600000000001,-1
4759,YPL172C,804295360.0,1,1.3606247999999999,0.0,0.0,9.87762,23,51,1.88247,-1
4760,YER001W,802333820.0,1,1.3606247999999999,0.0,0.0,6.795839999999999,104,101,1.39402,-1
4761,YBR029C,802333820.0,1,1.3606247999999999,0.0,0.0,8.84088,34,43,0.9908899999999999,-1
4762,YMR041C,784519740.0,1,1.3606247999999999,0.0,0.0,5.39349,45,35,1.0816299999999999,-1
4763,YMR210W,782672260.0,1,1.3606247999999999,0.0,0.0,8.5932,54,59,1.06198,-1
4764,YNL142W,779202500.0,1,1.3606247999999999,0.0,0.0,6.1942699999999995,32,28,2.25337,-1
4765,YGR206W,779202500.0,1,1.3606247999999999,0.0,0.0,8.434510000000001,13,15,1.57301,-1
4766,YFL052W,778560260.0,2,1.7594741999999999,10100.0,0.0,6.4715,57,55,1.30654,-1
4767,YIL153W,777961600.0,1,1.3606247999999999,0.0,0.0,6.33636,42,36,1.51591,-1
4768,YPL280W,761228350.0,1,1.3606247999999999,0.0,0.0,7.018739999999999,27,27,1.00327,-1
4769,YEL039C,755766590.0,1,1.3606247999999999,0.0,0.0,9.61151,11,20,1.05329,-1
4770,YGL059W,749764930.0,1,1.3606247999999999,0.0,0.0,8.03253,56,58,1.06112,-1
4771,YGR213C,744936770.0,2,1.7594741999999999,228.8867,0.0,7.676819999999999,23,24,0.95039,-1
4772,YBL086C,742672190.0,2,1.7594743999999998,217.89104,0.0,9.08832,49,57,1.1464299999999998,-1
4773,YCR097W,721361470.0,1,1.3606247999999999,0.0,0.0,9.69476,14,22,0.58975,-1
4774,YMR023C,718501310.0,1,1.3606247999999999,0.0,0.0,7.589289999999999,63,64,0.41353,-1
4775,YKR043C,711652220.0,1,1.3606247999999999,0.0,0.0,5.63129,40,32,1.38291,-1
4776,YJL158C,686599170.0,2,1.7594741999999999,76.80076,0.0,4.49786,20,12,0.95434,-1
4777,YDR003W,685764540.0,1,1.3606247999999999,0.0,0.0,5.18964,30,24,1.28312,-1
4778,YFR045W,656821250.0,1,1.3606247999999999,0.0,0.0,9.85175,16,33,0.60409,-1
4779,YKL186C,655091840.0,1,1.3606247999999999,0.0,0.0,7.7254,15,16,0.8340799999999999,-1
4780,YKL220C,651986750.0,2,1.7594741999999999,72.8753,0.0,9.21405,52,75,1.5791600000000001,-1
4781,YOR288C,648143740.0,1,1.3606247999999999,0.0,0.0,9.6142,33,53,0.99897,-1
4782,YKR035C,642999740.0,1,1.3606247999999999,0.0,0.0,4.72772,13,10,0.6822699999999999,-1
4783,YKL219W,632392580.0,1,1.3606247999999999,0.0,0.0,8.864930000000001,42,50,2.12169,-1
4784,YJL163C,632392580.0,1,1.3606247999999999,0.0,0.0,8.53278,42,47,0.97588,-1
4785,YNL259C,614487870.0,1,1.3606247999999999,0.0,0.0,8.580630000000001,9,11,0.57417,-1
4786,YPL055C,610305730.0,1,1.3606247999999999,0.0,0.0,9.27484,32,41,1.085,-1
4787,YLR308W,605340420.0,1,1.3606247999999999,0.0,0.0,5.1181,42,25,1.74882,-1
4788,YPL257W,598797570.0,2,1.7594741999999999,26.876984000000004,0.0,9.05585,15,19,1.53941,-1
4789,YLR054C,587560960.0,3,2.0616256999999996,41565.12,0.0,6.20868,95,87,0.94204,-1
4790,YEL003W,578196740.0,2,1.7594741999999999,0.0,2.0,7.78558,19,20,0.77691,-1
4791,YDR349C,547516100.0,2,1.7594741999999999,10100.0,0.0,4.79059,51,36,1.10601,-1
4792,YGL083W,536267392.0,1,1.3606247999999999,0.0,0.0,8.29205,86,90,0.7829699999999999,-1
4793,YKL034W,532613024.0,1,1.3606247999999999,0.0,0.0,6.10297,73,63,1.56864,-1
4794,YHL029C,480439392.0,1,1.3606247999999999,0.0,0.0,5.9680800000000005,73,61,1.69711,-1
4795,YLR416C,475626656.0,1,1.3606247999999999,0.0,0.0,8.89984,9,13,0.34623000000000004,-1
4796,YCR106W,471542272.0,3,2.0616256999999996,4393.863,0.0,5.64117,103,86,1.02744,-1
4797,YNR004W,467762752.0,1,1.3606247999999999,0.0,0.0,5.33295,24,20,1.2681,-1
4798,YOR221C,463848032.0,1,1.3606247999999999,0.0,0.0,6.455019999999999,36,34,0.80724,-1
4799,YLR257W,446476864.0,2,1.7594741999999999,1176.4626,0.0,4.817080000000001,64,45,0.33461,-1
4800,YBL107C,430144256.0,1,1.3606247999999999,0.0,0.0,6.6299399999999995,30,30,1.0755299999999999,-1
4801,YOL039W,426602656.0,2,1.7594741999999999,52.208767,0.0,3.98492,24,7,0.27731999999999996,-1
4802,YGR101W,424623616.0,3,2.0616256999999996,10171.928,0.0,10.28839,9,33,2.14415,-1
4803,YPL244C,417062240.0,2,1.7594741999999999,287.97693,0.0,9.76422,15,35,1.7469400000000002,-1
4804,YHR157W,392707392.0,1,1.3606247999999999,0.0,0.0,4.76593,25,18,0.79204,-1
