Subgraph,Degree,Eigenvector,Information,LAC,Betweenness,Closeness,Network
29166487600,2,0.000233,1.7594742,0,266.48883,0.022166308,0
28482414600,3,0.00023,2.0616257,0,137.61609,0.022122491,0
28310485000,2,0.00023,1.7594742,0,744.5548,0.022187363,0
28290816000,2,0.000227,1.7594742,1,0,0.022146834,2
28290816000,2,0.000227,1.7594744,1,0,0.022146834,2
28233699300,2,0.000229,1.7594742,0,448.71814,0.022182629,0
28231333900,2,0.000229,1.7594742,0,261.13922,0.02207119,0
28086403100,2,0.000229,1.7594742,0,318.8265,0.022163413,0
27874158600,2,0.000228,1.7594742,0,243.3989,0.022217084,0
27760244700,3,0.000228,2.0616257,0,682.638,0.022192102,0
27741169700,1,0.000227,1.3606248,0,0,0.02205064,0
27631327200,2,0.000227,1.7594742,0,78.693146,0.022118263,0
27465396200,1,0.000226,1.3606248,0,0,0.022134703,0
27410597900,1,0.000226,1.3606248,0,0,0.022195779,0
27323783200,3,0.000222,2.0616257,0.6666667,10100,0.022078272,1
26863573000,5,0.000224,2.48909,0.4,723.12384,0.022152422,0.5
26648389600,2,0.000223,1.7594744,1,0,0.022045104,2
26608674800,3,0.000223,2.0616257,0,10685.671,0.022190941,0
26471788500,1,0.000222,1.3606248,0,0,0.02214327,0
26471788500,1,0.000222,1.3606248,0,0,0.02214327,0
26471788500,1,0.000222,1.3606248,0,0,0.02214327,0
26471788500,1,0.000222,1.3606248,0,0,0.02214327,0
26471788500,1,0.000222,1.3606248,0,0,0.02214327,0
26471788500,1,0.000222,1.3606248,0,0,0.02214327,0
26434072600,1,0.000222,1.3606248,0,0,0.02209494,0
26295033900,1,0.000221,1.3606248,0,0,0.022058187,0
26295033900,1,0.000221,1.3606248,0,0,0.022058187,0
26257330200,2,0.000221,1.7594742,0,63.56239,0.022065833,0
26238961700,4,0.000221,2.2984586,0,10227.094,0.022083633,0
26236155900,1,0.000221,1.3606248,0,0,0.022069754,0
26142150700,2,0.000221,1.7594742,0,264.67862,0.02209494,0
26135869400,1,0.000221,1.3606248,0,0,0.02208622,0
25103015900,1,0.000216,1.3606248,0,0,0.022181274,0
25103015900,1,0.000216,1.3606248,0,0,0.022181274,0
25103015900,1,0.000216,1.3606248,0,0,0.022181274,0
25103015900,1,0.000216,1.3606248,0,0,0.022181274,0
24969037800,2,0.000216,1.7594742,0,150.39232,0.022186203,0
24943337500,2,0.000215,1.7594742,1,0,0.022115765,2
24943337500,2,0.000215,1.7594742,1,0,0.022115765,2
24817113100,1,0.000215,1.3606248,0,0,0.02208737,0
24459038700,3,0.000212,2.0616257,0,826.92804,0.022163993,0
24419870700,2,0.000213,1.7594742,0,490.72565,0.022252034,0
24395786200,2,0.000213,1.7594742,0,168.53702,0.022127874,0
24072931300,3,0.000212,2.0616257,0,1152.021,0.022181565,0
23799916500,1,0.000211,1.3606248,0,0,0.022013271,0
23622983700,3,0.00021,2.0616257,0,1292.3002,0.022173258,0
23534024700,1,0.00021,1.3606248,0,0,0.022046916,0
23534024700,1,0.00021,1.3606248,0,0,0.022046916,0
23534024700,1,0.00021,1.3606248,0,0,0.022046916,0
23534024700,1,0.00021,1.3606248,0,0,0.022046916,0
23275569200,2,0.000208,1.7594744,0,120.03658,0.022189394,0
23151710200,2,0.000208,1.7594744,0,57.910915,0.02199663,0
22986956800,2,0.000207,1.7594744,0,364.5043,0.022082675,0
22962683900,2,0.000207,1.7594742,0,37.609425,0.022120088,0
22498969600,3,0.000205,2.0616257,0,10494.389,0.022108275,0
22437464100,3,0.000202,2.0616257,0.6666667,1094.5887,0.022148857,1
22349977600,2,0.000204,1.7594742,0,822.5227,0.022075783,0
22307872800,3,0.000204,2.0616257,0.6666667,2057.271,0.022116724,1.5
22127722500,4,0.000201,2.2984586,0.5,1290.6215,0.02217374,0.6666667
21922355200,5,0.000202,2.4890897,1.2,556.3395,0.022157338,1.5833334
21803976700,1,0.000202,1.3606248,0,0,0.022135762,0
21719799800,4,0.000201,2.2984583,0,1406.404,0.022171617,0
21663193100,2,0.000198,1.7594742,1,0,0.022054078,2
21628293100,4,0.000201,2.2984583,0,581.42053,0.022139419,0
21395933200,1,0.0002,1.3606248,0,0,0.02203585,0
21161125900,1,0.000199,1.3606248,0,0,0.022030605,0
21161125900,1,0.000199,1.3606248,0,0,0.022030605,0
21161125900,1,0.000199,1.3606248,0,0,0.022030605,0
20979922900,4,0.000196,2.2984586,0,685.5627,0.022174513,0
20848873500,2,0.000197,1.7594744,0,77.25483,0.022148568,0
20846633000,1,0.000197,1.3606248,0,0,0.022060575,0
20789909500,1,0.000197,1.3606248,0,0,0.022106452,0
20748392400,3,0.000197,2.0616257,0,370.24307,0.02210194,0
20669722600,1,0.000196,1.3606248,0,0,0.022024412,0
20665532400,2,0.000196,1.7594742,0,831.5422,0.022109907,0
20575451100,1,0.000196,1.3606248,0,0,0.022034038,0
20552501200,4,0.000196,2.2984586,0,1285.2114,0.02213451,0
20547385300,2,0.000196,1.7594742,1,0,0.022131143,2
20299132900,2,0.000193,1.7594742,0,364.50595,0.022075113,0
20279519200,4,0.000194,2.2984586,0,1952.3484,0.022101173,0
19996391400,3,0.000193,2.0616257,0,10710.9,0.022126047,0
19571120100,2,0.000191,1.7594742,0,360.93924,0.02213076,0
19399907300,1,0.00019,1.3606248,0,0,0.022115476,0
19299182600,2,0.000188,1.7594742,0,125.35626,0.022138841,0
19057354800,2,0.000185,1.7594742,1,0,0.021993876,2
19047772200,1,0.000188,1.3606248,0,0,0.02212153,0
19036704800,2,0.000188,1.7594742,0,89.51374,0.022046631,0
18784587800,1,0.000187,1.3606248,0,0,0.022071764,0
18697474000,3,0.000185,2.0616257,0,622.8481,0.022135954,0
18688323600,3,0.000187,2.0616257,0,2045.7719,0.022099927,0
18624974800,3,0.000186,2.0616257,0.6666667,1021.9733,0.022124989,1
18576068600,8,0.000186,2.8883598,0,27274.326,0.022155698,0
18473496600,2,0.000186,1.7594744,0,175.95776,0.022119319,0
18271658000,2,0.000185,1.7594744,0,76.685135,0.022075592,0
18174781400,1,0.000184,1.3606248,0,0,0.022052454,0
18160496600,2,0.000184,1.7594742,0,1239.1179,0.022060193,0
17882413100,1,0.000183,1.3606248,0,0,0.022097241,0
17846962200,2,0.000182,1.7594742,0,263.96735,0.022170264,0
17629145100,2,0.000181,1.7594742,0,81.61426,0.022155795,0
17457084400,5,0.00018,2.48909,0,8012.0015,0.022161098,0
17367304200,1,0.00018,1.3606248,0,0,0.022068799,0
17367304200,1,0.00018,1.3606248,0,0,0.022068799,0
17317130200,1,0.00018,1.3606248,0,0,0.022051977,0
17017161700,4,0.000178,2.2984586,0,7118.169,0.0221425,0
16878066700,3,0.000177,2.0616257,2,0,0.022117494,3
16668064800,1,0.000176,1.3606248,0,0,0.022015652,0
16625228800,7,0.000176,2.7769976,0,4381.075,0.022129605,0
16546187300,2,0.000176,1.7594742,0,10100,0.022136532,0
16474981400,2,0.000175,1.7594742,0,895.57874,0.02212028,0
16321656800,1,0.000174,1.3606248,0,0,0.02211759,0
16321656800,1,0.000174,1.3606248,0,0,0.02211759,0
16193597400,5,0.000172,2.48909,0,1893.2622,0.022132972,0
15870434300,4,0.000172,2.2984586,0,998.9103,0.022110196,0
15717589000,3,0.000171,2.0616257,0,239.73,0.022024222,0
15527090200,2,0.000169,1.7594742,0,25.851135,0.02210079,0
15503832100,2,0.00017,1.7594742,0,38.938072,0.022071093,0
15367691300,2,0.000169,1.7594742,0,195.85559,0.022179052,0
15232549900,1,0.000166,1.3606248,0,0,0.02210914,0
15232549900,1,0.000166,1.3606248,0,0,0.02210914,0
15232391200,2,0.000167,1.7594742,1,0,0.02207693,2
15192644600,2,0.000168,1.7594742,0,2723.6306,0.022124605,0
15181654000,2,0.000168,1.7594742,0,190.66501,0.022025555,0
15106681900,1,0.000168,1.3606248,0,0,0.022118647,0
15106681900,1,0.000168,1.3606248,0,0,0.022118647,0
15106681900,1,0.000168,1.3606248,0,0,0.022118647,0
15106678800,1,0.000168,1.3606248,0,0,0.022118647,0
15106678800,1,0.000168,1.3606248,0,0,0.022118647,0
15106678800,1,0.000168,1.3606248,0,0,0.022118647,0
15106678800,1,0.000168,1.3606248,0,0,0.022118647,0
15106678800,1,0.000168,1.3606248,0,0,0.022118647,0
15106678800,1,0.000168,1.3606248,0,0,0.022118647,0
15054471200,2,0.000168,1.7594742,0,76.543144,0.022011844,0
14715970600,2,0.000163,1.7594742,0,1535.9563,0.022087561,0
14515223600,2,0.000165,1.7594742,0,523.2615,0.022111828,0
14473795600,4,0.000164,2.2984586,0,27408.494,0.022196649,0
14438222800,3,0.000164,2.0616257,0.6666667,463.7941,0.022055034,1.5
14419229700,2,0.000164,1.7594742,0,141.58272,0.022044245,0
14318089200,3,0.000162,2.0616257,0,703.59235,0.022114228,0
14250576900,2,0.000163,1.7594742,0,62.49033,0.022107506,0
14076222500,1,0.000162,1.3606248,0,0,0.022054557,0
14058098700,4,0.000162,2.2984583,0,10457.502,0.022089764,0
14047208400,2,0.000162,1.7594742,0,114.491554,0.022095228,0
13976990700,2,0.000161,1.7594744,0,1038.5897,0.022040809,0
13829174300,4,0.000161,2.2984586,0,10623.799,0.02217712,0
13820901400,4,0.000161,2.2984586,0.5,559.81415,0.022110002,0.6666667
13814599700,1,0.000161,1.3606248,0,0,0.022091586,0
13814599700,1,0.000161,1.3606248,0,0,0.022091586,0
13814599700,1,0.000161,1.3606248,0,0,0.022091586,0
13666629600,2,0.00016,1.7594742,0,40.257053,0.022069467,0
13468484600,2,0.000159,1.7594742,0,28.621086,0.02199169,0
13427087400,2,0.000158,1.7594742,0,956.569,0.021996535,0
13379786800,1,0.000158,1.3606248,0,0,0.022053888,0
13251756000,1,0.000157,1.3606248,0,0,0.021994065,0
13151239200,2,0.000157,1.7594744,0,48.996807,0.022035087,0
12973056000,1,0.000156,1.3606248,0,0,0.022106068,0
12956924900,1,0.000155,1.3606248,0,0,0.02199017,0
12956533800,2,0.000155,1.7594742,0,165.19632,0.022123452,0
12931903500,3,0.000155,2.0616257,0,1447.0112,0.022104915,0
12893786100,2,0.000155,1.7594742,0,80.40894,0.022033466,0
12436807700,1,0.000152,1.3606248,0,0,0.02202165,0
12382674900,3,0.000152,2.0616257,0,1856.3398,0.022095228,0
12362317800,2,0.000152,1.7594742,0,648.6547,0.0221504,0
12259580900,2,0.000151,1.7594744,0,49.962845,0.02207454,0
12055083000,1,0.00015,1.3606248,0,0,0.022020508,0
12047805400,2,0.00015,1.7594742,0,81.614494,0.02201451,0
11920596000,1,0.000149,1.3606248,0,0,0.021934567,0
11899554800,1,0.000148,1.3606248,0,0,0.022074156,0
11812714500,4,0.000147,2.2984586,0,795.77606,0.02209034,0
11753229300,3,0.000148,2.0616257,0,375.16223,0.022120858,0
11543372800,2,0.000147,1.7594742,0,10.078448,0.022037948,0
11352247300,1,0.000146,1.3606248,0,0,0.022044627,0
11266845700,5,0.000145,2.48909,0,11015.736,0.02211951,0
11219528700,2,0.000145,1.7594744,0,239.45477,0.022080474,0
11208417300,1,0.000145,1.3606248,0,0,0.022024794,0
11170077700,2,0.000144,1.7594742,0,724.04816,0.022124797,0
11131613200,1,0.000144,1.3606248,0,0,0.022143366,0
11131613200,1,0.000144,1.3606248,0,0,0.022143366,0
11131613200,1,0.000144,1.3606248,0,0,0.022143366,0
11114953700,2,0.000144,1.7594742,0,31.153444,0.0221077,0
11023569900,1,0.000143,1.3606248,0,0,0.022015747,0
10970849300,3,0.000143,2.0616257,0,778.164,0.022097817,0
10962402300,1,0.000143,1.3606248,0,0,0.02194941,0
10821091300,1,0.00014,1.3606248,0,0,0.022065451,0
10777978900,2,0.000142,1.7594742,0,143.61766,0.022004806,0
10641993700,4,0.000139,2.2984586,0.5,1938.4543,0.022075973,0.6666667
10629630000,1,0.000138,1.3606248,0,0,0.02203852,0
10510536700,3,0.00014,2.0616257,0,10192.849,0.022041477,0
10462523400,3,0.00014,2.0616257,0,575.1799,0.022074442,0
10419397600,5,0.000139,2.4890897,0,10795.16,0.022093024,0
10413751300,3,0.000139,2.0616257,0,189.22186,0.022037184,0
10402555900,2,0.000138,1.7594744,0,373.83893,0.022105396,0
10292985900,1,0.000139,1.3606248,0,0,0.021984475,0
10275893200,4,0.000138,2.2984586,0,20424.23,0.022078175,0
10146435100,1,0.000138,1.3606248,0,0,0.021911725,0
10146435100,1,0.000138,1.3606248,0,0,0.021911725,0
9979594800,4,0.000136,2.2984586,1.5,459.9259,0.021999102,2.3333333
9942764500,3,0.000135,2.0616257,0,4125.785,0.022080187,0
9881098200,2,0.000136,1.7594742,0,128.89415,0.022129605,0
9857456100,1,0.000136,1.3606248,0,0,0.02197916,0
9833980900,2,0.000135,1.7594742,0,28.267492,0.02198979,0
9733740500,3,0.000133,2.0616257,0,331.73608,0.022045199,0
9730484200,4,0.000135,2.2984586,0,13897.877,0.022127489,0
9677500400,1,0.000134,1.3606248,0,0,0.021912951,0
9631665200,1,0.000134,1.3606248,0,0,0.021972047,0
9622381600,2,0.000134,1.7594742,0,177.8082,0.022090532,0
9552138200,2,0.000133,1.7594742,0,1843.8424,0.022116533,0
9452505100,5,0.000132,2.4890897,1.6,5098.7603,0.022156566,2.1666667
9427036200,4,0.000133,2.2984586,2,539.7156,0.022040524,3.3333333
9401117700,2,0.000132,1.7594742,0,71.550896,0.022082772,0
9218793500,1,0.000131,1.3606248,0,0,0.022009086,0
9213944800,1,0.000131,1.3606248,0,0,0.02204749,0
9185111000,1,0.000131,1.3606248,0,0,0.021954522,0
9013149700,3,0.000129,2.0616257,0,988.9839,0.022116918,0
8979106800,2,0.000129,1.7594742,0,86.6673,0.022062965,0
8923135000,3,0.000129,2.0616257,0,566.94904,0.022077315,0
8861143000,2,0.000129,1.7594742,1,0,0.022025269,2
8690283500,2,0.000126,1.7594742,0,299.90445,0.02211903,0
8671736800,4,0.000127,2.2984586,0,10762.886,0.022098105,0
8618817500,2,0.000127,1.7594742,0,1228.9084,0.022063922,0
8536227300,3,0.000126,2.0616257,0,243.29892,0.022110099,0
8456113200,1,0.000126,1.3606248,0,0,0.021990266,0
8430780900,2,0.000125,1.7594742,0,104.76697,0.022055034,0
8416526300,1,0.000125,1.3606248,0,0,0.022055415,0
8416526300,1,0.000125,1.3606248,0,0,0.022055415,0
8416526300,1,0.000125,1.3606248,0,0,0.022055415,0
8416526300,1,0.000125,1.3606248,0,0,0.022055415,0
8416526300,1,0.000125,1.3606248,0,0,0.022055415,0
8416526300,1,0.000125,1.3606248,0,0,0.022055415,0
8394266600,2,0.000125,1.7594742,0,1240.5222,0.021966929,0
8333131800,5,0.000125,2.4890897,0.4,1594.4724,0.022119416,0.5833333
8287817700,1,0.000124,1.3606248,0,0,0.02207272,0
8287817700,1,0.000124,1.3606248,0,0,0.02207272,0
8149714400,1,0.000121,1.3606248,0,0,0.022030987,0
8135149600,2,0.000123,1.7594744,0,1082.8473,0.021938253,0
8086432800,1,0.000123,1.3606248,0,0,0.021924367,0
8022883800,1,0.000121,1.3606248,0,0,0.022038614,0
7997745700,1,0.000122,1.3606248,0,0,0.022045199,0
7973669400,1,0.000122,1.3606248,0,0,0.02183983,0
7925934600,6,0.000121,2.6458204,0.33333334,1076.755,0.022096092,0.4
7919541800,2,0.000122,1.7594742,0,343.18988,0.022054557,0
7901709300,1,0.000121,1.3606248,0,0,0.022167852,0
7901709300,1,0.000121,1.3606248,0,0,0.022167852,0
7901709300,1,0.000121,1.3606248,0,0,0.022167852,0
7901709300,1,0.000121,1.3606248,0,0,0.022167852,0
7901709300,1,0.000121,1.3606248,0,0,0.022167852,0
7901709300,1,0.000121,1.3606248,0,0,0.022167852,0
7901709300,1,0.000121,1.3606248,0,0,0.022167852,0
7901709300,1,0.000121,1.3606248,0,0,0.022167852,0
7900624900,1,0.000121,1.3606248,0,0,0.02193778,0
7868981800,1,0.000121,1.3606248,0,0,0.022097817,0
7868981800,1,0.000121,1.3606248,0,0,0.022097817,0
7868981800,1,0.000121,1.3606248,0,0,0.022097817,0
7753645600,2,0.00012,1.7594742,0,194.35191,0.022090914,0
7746700800,2,0.00012,1.7594744,0,173.52176,0.022071572,0
7733154800,2,0.00012,1.7594744,0,246.27614,0.02201175,0
7520863200,2,0.000118,1.7594744,0,27.47127,0.022031274,0
7520863200,2,0.000118,1.7594744,0,27.47127,0.022031274,0
7453922300,1,0.000118,1.3606248,0,0,0.022102613,0
7430065700,1,0.000118,1.3606248,0,0,0.021977738,0
7426422800,1,0.000118,1.3606248,0,0,0.022053601,0
7391203800,2,0.000117,1.7594742,0,529.03406,0.02198495,0
7374879200,1,0.000117,1.3606248,0,0,0.021968255,0
7281391100,1,0.000117,1.3606248,0,0,0.02199416,0
7267129900,1,0.000116,1.3606248,0,0,0.02199492,0
7152600600,3,0.000115,2.0616257,1.3333334,165.2514,0.022040332,2
7082540000,1,0.000115,1.3606248,0,0,0.02188338,0
7045801000,3,0.000115,2.0616257,0,10354.15,0.021960203,0
6984431600,2,0.000114,1.7594742,0,359.0997,0.022089573,0
6981698000,2,0.000114,1.7594742,0,3863.259,0.021988556,0
6959369200,2,0.000114,1.7594742,0,933.5058,0.022092352,0
6951582200,1,0.000114,1.3606248,0,0,0.021911254,0
6922203600,2,0.000112,1.7594742,0,18.551973,0.022006422,0
6910934500,3,0.000114,2.0616257,2,0,0.02201765,3
6888610300,3,0.000113,2.0616257,0.6666667,659.544,0.022073295,1
6882759200,6,0.000113,2.6458201,3.3333333,319.5036,0.022041,4.2
6855779800,1,0.000113,1.3606248,0,0,0.021892035,0
6855779800,1,0.000113,1.3606248,0,0,0.021892035,0
6775653400,4,0.000112,2.2984583,1,620.9302,0.022097625,1.3333334
6738070000,3,0.000112,2.0616257,0,218.96187,0.022004426,0
6714126800,1,0.000112,1.3606248,0,0,0.021919176,0
6714126800,1,0.000112,1.3606248,0,0,0.021919176,0
6698347000,2,0.000112,1.7594742,0,127.50337,0.022071477,0
6625441300,6,0.00011,2.6458204,0.33333334,10650.257,0.022053791,0.4
6571140100,1,0.000111,1.3606248,0,0,0.0219496,0
6559975900,2,0.000111,1.7594742,0,10100,0.021929748,0
6474656300,2,0.00011,1.7594742,1,0,0.021974608,2
6470431700,2,0.00011,1.7594744,0,10100,0.02203442,0
6462463000,2,0.00011,1.7594742,0,153.92287,0.02208009,0
6443570700,1,0.00011,1.3606248,0,0,0.021935416,0
6415744000,1,0.000109,1.3606248,0,0,0.022039378,0
6400364500,2,0.000109,1.7594742,0,10100,0.022079898,0
6392680400,1,0.000109,1.3606248,0,0,0.022079708,0
6392680400,1,0.000109,1.3606248,0,0,0.022079708,0
6392680400,1,0.000109,1.3606248,0,0,0.022079708,0
6392680400,1,0.000109,1.3606248,0,0,0.022079708,0
6392680400,1,0.000109,1.3606248,0,0,0.022079708,0
6353209300,3,0.000109,2.0616257,0,10126.602,0.021997295,0
6326439400,1,0.000109,1.3606248,0,0,0.021930978,0
6267637800,1,0.000108,1.3606248,0,0,0.022022793,0
6267637800,1,0.000108,1.3606248,0,0,0.022022793,0
6267637800,1,0.000108,1.3606248,0,0,0.022022793,0
6267637800,1,0.000108,1.3606248,0,0,0.022022793,0
6261577700,4,0.000107,2.2984586,0,1045.0951,0.02202584,0
6257371100,3,0.000106,2.0616257,0,538.3699,0.021976504,0
6217456100,1,0.000108,1.3606248,0,0,0.021926632,0
6201416700,4,0.000107,2.2984586,0,694.07025,0.022024602,0
6136183300,1,0.000107,1.3606248,0,0,0.022141634,0
6080856100,2,0.000107,1.7594744,0,89.88295,0.021986658,0
6078515200,1,0.000106,1.3606248,0,0,0.021922007,0
6065366000,1,0.000106,1.3606248,0,0,0.02194506,0
6027567600,2,0.000105,1.7594742,0,498.6332,0.022020126,0
6009029600,3,0.000104,2.0616257,0,20518.283,0.022008324,0
5978993700,5,0.000106,2.48909,4,0,0.022022316,5
5957198300,3,0.000105,2.0616257,2,0,0.021899004,3
5868036600,1,0.000105,1.3606248,0,0,0.021922573,0
5801902600,4,0.000104,2.2984586,1.5,836.59973,0.022094844,2
5785787900,1,0.000104,1.3606248,0,0,0.021961719,0
5762231800,2,0.000104,1.7594742,0,20196,0.021992166,0
5755309100,1,0.000104,1.3606248,0,0,0.021991786,0
5740485100,1,0.000103,1.3606248,0,0,0.02192871,0
5728121300,1,0.000103,1.3606248,0,0,0.022024794,0
5710529500,1,0.000103,1.3606248,0,0,0.02193608,0
5683510300,1,0.000103,1.3606248,0,0,0.021942696,0
5592563200,2,0.000102,1.7594744,0,712.20593,0.022037089,0
5511106600,2,0.0001,1.7594742,0,457.72577,0.02203766,0
5482546200,2,0.000101,1.7594744,0,10100,0.021953953,0
5427776000,2,0.0000984,1.7594742,0,3.266794,0.021925595,0
5404119000,1,0.0000986,1.3606248,0,0,0.021975556,0
5275070000,1,0.0000992,1.3606248,0,0,0.022114132,0
5253376000,1,0.0000971,1.3606248,0,0,0.022018889,0
5171018200,3,0.0000982,2.0616257,0,547.87305,0.02204873,0
5161287200,2,0.0000981,1.7594742,0,270.74048,0.022079132,0
5157765600,2,0.0000981,1.7594742,0,118.2054,0.022007087,0
5133691400,3,0.0000976,2.0616257,0,306.66534,0.022058282,0
5104268300,1,0.0000976,1.3606248,0,0,0.022013843,0
5104268300,1,0.0000976,1.3606248,0,0,0.022013843,0
5096363500,3,0.0000975,2.0616257,0,728.775,0.022092544,0
5092031000,1,0.0000975,1.3606248,0,0,0.021999387,0
5003262500,4,0.0000966,2.2984586,0,1173.787,0.021991596,0
4989230100,3,0.000096,2.0616257,0,334.5949,0.022059811,0
4978948600,2,0.0000951,1.7594742,0,240.77553,0.022044148,0
4950501400,2,0.0000961,1.7594742,0,10100,0.021995775,0
4871806500,2,0.0000953,1.7594742,0,100.43717,0.022002239,0
4840141800,1,0.000095,1.3606248,0,0,0.022010228,0
4808467500,1,0.0000947,1.3606248,0,0,0.021958213,0
4765230100,5,0.0000943,2.48909,1.2,647.3598,0.022017078,2.0833333
4700022300,1,0.0000936,1.3606248,0,0,0.02203976,0
4691863000,2,0.0000936,1.7594742,0,86.36295,0.022063635,0
4573115400,2,0.0000924,1.7594742,0,11411.625,0.022071093,0
4539646500,1,0.000092,1.3606248,0,0,0.022068225,0
4539646500,1,0.000092,1.3606248,0,0,0.022068225,0
4539646500,1,0.000092,1.3606248,0,0,0.022068225,0
4539646500,1,0.000092,1.3606248,0,0,0.022068225,0
4539646500,1,0.000092,1.3606248,0,0,0.022068225,0
4539646500,1,0.000092,1.3606248,0,0,0.022068225,0
4539646500,1,0.000092,1.3606248,0,0,0.022068225,0
4539646500,1,0.000092,1.3606248,0,0,0.022068225,0
4405508100,5,0.0000907,2.4890897,0,21345.982,0.021982672,0
4403877400,1,0.0000906,1.3606248,0,0,0.02190541,0
4362632700,2,0.0000902,1.7594742,0,2775.8845,0.021991786,0
4348307500,5,0.0000896,2.48909,0,2516.114,0.022099927,0
4319471600,1,0.0000898,1.3606248,0,0,0.022021744,0
4319471600,1,0.0000898,1.3606248,0,0,0.022021744,0
4267878910,2,0.0000892,1.7594744,0,29.58401,0.02204186,0
4252181250,3,0.0000891,2.0616257,0,380.18637,0.02204854,0
4213574140,1,0.0000887,1.3606248,0,0,0.021987798,0
4164126210,1,0.0000881,1.3606248,0,0,0.021977168,0
4065559300,1,0.0000871,1.3606248,0,0,0.021979256,0
4024637180,1,0.0000866,1.3606248,0,0,0.02199264,0
4015479810,3,0.0000864,2.0616257,0,269.5969,0.02204749,0
3955871490,1,0.0000859,1.3606248,0,0,0.021969583,0
3926676740,1,0.0000856,1.3606248,0,0,0.021942034,0
3916101380,3,0.0000855,2.0616257,0,608.81134,0.022024317,0
3808742660,1,0.0000843,1.3606248,0,0,0.021909745,0
3788492540,5,0.0000841,2.48909,2,10135.399,0.022030605,2.6666667
3787306240,3,0.0000841,2.0616257,0.6666667,92.50344,0.021910783,1
3786336510,1,0.000084,1.3606248,0,0,0.021972522,0
3719344380,3,0.0000833,2.0616257,0,1307.2598,0.02202584,0
3711716610,1,0.0000832,1.3606248,0,0,0.022020413,0
3652172290,1,0.0000825,1.3606248,0,0,0.022049686,0
3612439300,2,0.0000821,1.7594742,0,149.2069,0.021969298,0
3548339970,2,0.0000813,1.7594742,0,173.64026,0.022001954,0
3525297150,2,0.0000808,1.7594742,0,47.26518,0.022067746,0
3524614910,1,0.0000811,1.3606248,0,0,0.021824105,0
3514088450,2,0.000081,1.7594742,0,75.64468,0.021999957,0
3493353470,1,0.0000807,1.3606248,0,0,0.021941466,0
3487448830,2,0.0000807,1.7594742,1,0,0.022047395,2
3466488830,2,0.0000804,1.7594742,0,143.8798,0.021954048,0
3442830340,2,0.0000801,1.7594744,0,176.562,0.022020603,0
3434407940,1,0.00008,1.3606248,0,0,0.02201508,0
3434407940,1,0.00008,1.3606248,0,0,0.02201508,0
3376675330,1,0.0000794,1.3606248,0,0,0.021888178,0
3374235650,3,0.0000793,2.0616257,0,252.66893,0.022037758,0
3333405700,2,0.0000789,1.7594744,0,308.8422,0.022037184,0
3323230720,1,0.0000787,1.3606248,0,0,0.021945154,0
3323230720,1,0.0000787,1.3606248,0,0,0.021945154,0
3239953920,2,0.0000762,1.7594742,0,8025.644,0.021946669,0
3235420930,1,0.0000762,1.3606248,0,0,0.021944964,0
3212254460,2,0.0000766,1.7594742,0,272.35632,0.021980679,0
3197752580,1,0.0000772,1.3606248,0,0,0.022010798,0
3197752580,1,0.0000772,1.3606248,0,0,0.022010798,0
3186608640,1,0.0000771,1.3606248,0,0,0.021980774,0
3157610240,1,0.0000763,1.3606248,0,0,0.022024602,0
3146500350,2,0.0000766,1.7594742,0,10100,0.021914836,0
3044533250,1,0.0000736,1.3606248,0,0,0.021920308,0
3032701700,2,0.0000746,1.7594742,0,54.58802,0.022051403,0
3029165060,3,0.0000752,2.0616257,0,506.31238,0.02198419,0
2990477570,2,0.0000747,1.7594742,0,64.1969,0.02196835,0
2983800060,1,0.0000746,1.3606248,0,0,0.022028223,0
2983800060,1,0.0000746,1.3606248,0,0,0.022028223,0
2945754110,1,0.0000741,1.3606248,0,0,0.02202889,0
2933348350,1,0.000074,1.3606248,0,0,0.021902394,0
2927194880,1,0.0000739,1.3606248,0,0,0.021866184,0
2903362820,2,0.0000736,1.7594742,0,2115.604,0.022060288,0
2886955520,1,0.0000734,1.3606248,0,0,0.021959445,0
2874154500,3,0.000073,2.0616257,0,263.03986,0.022022031,0
2873620990,1,0.0000732,1.3606248,0,0,0.022059716,0
2871805700,3,0.0000732,2.0616257,1.3333334,143.18375,0.021961339,2
2819758340,1,0.0000725,1.3606248,0,0,0.021851638,0
2816559360,3,0.0000725,2.0616257,0,10486.155,0.021977358,0
2801776380,1,0.0000723,1.3606248,0,0,0.021982862,0
2762144510,2,0.0000718,1.7594742,0,82.015114,0.022007374,0
2760448770,1,0.0000718,1.3606248,0,0,0.02181868,0
2753603580,3,0.0000717,2.0616257,0,10140.868,0.021958971,0
2747048960,2,0.0000716,1.7594742,0,40.60571,0.021982197,0
2741052160,2,0.0000715,1.7594742,0,99.26738,0.022066886,0
2734426880,2,0.0000714,1.7594742,0,91.94992,0.022008134,0
2732461060,1,0.0000714,1.3606248,0,0,0.021942886,0
2726213630,1,0.0000713,1.3606248,0,0,0.021931544,0
2709292800,2,0.0000711,1.7594742,0,176.66281,0.022024507,0
2668805380,1,0.0000706,1.3606248,0,0,0.022000812,0
2632523520,1,0.0000701,1.3606248,0,0,0.02188197,0
2623349250,2,0.00007,1.7594742,0,68.592316,0.021945816,0
2575009790,1,0.0000693,1.3606248,0,0,0.021999007,0
2567471100,1,0.0000692,1.3606248,0,0,0.021966834,0
2567471100,1,0.0000692,1.3606248,0,0,0.021966834,0
2567471100,1,0.0000692,1.3606248,0,0,0.021966834,0
