Protein,Priority Fun_GO
YLR427W,0.134259259
YLL050C,0.134259259
YMR308C,0.134259259
YHR016C,0.134259259
YBR018C,0.134259259
YEL060C,0.134259259
YPR108W,0.134259259
YGL100W,0.134259259
YDR216W,0.134259259
YLR310C,0.134259259
YJL092W,0.134259259
YAL036C,0.134259259
YMR290C,0.134259259
YML095C,0.134259259
YBR103W,0.134259259
YNL128W,0.134259259
YOR089C,0.134259259
YKL078W,0.134259259
YDR138W,0.134259259
YFR052W,0.134259259
YKL130C,0.134259259
YGL116W,0.134259259
YJR007W,0.134259259
YER081W,0.134259259
YKL085W,0.134259259
YHR196W,0.134259259
YLR340W,0.134259259
YMR246W,0.134259259
YKL108W,0.134259259
YOR125C,0.134259259
YPR016C,0.134259259
YOR375C,0.134259259
YFR030W,0.134259259
YMR022W,0.134259259
YJL076W,0.134259259
YNL317W,0.134259259
YFR024C-A,0.134259259
YDR214W,0.134259259
YNL090W,0.134259259
YHR120W,0.134259259
YDR306C,0.134259259
YHR199C,0.134259259
YFR004W,0.134259259
YDR369C,0.134259259
YDR155C,0.134259259
YBR088C,0.134259259
YKR055W,0.134259259
YDR092W,0.134259259
YOL087C,0.134259259
YKR081C,0.134259259
YBL049W,0.134259259
YDL192W,0.134259259
YDL013W,0.134259259
YGR162W,0.134259259
YER100W,0.134259259
YKL161C,0.134259259
YHR197W,0.134259259
YBR200W,0.134259259
YOR341W,0.134259259
YIL106W,0.134259259
YML016C,0.134259259
YJR109C,0.134259259
YOR117W,0.134259259
YHR052W,0.134259259
YOR386W,0.134259259
YOR229W,0.134259259
YPL151C,0.134259259
YML058W,0.134259259
YDR480W,0.134259259
YNL085W,0.134259259
YKR048C,0.134259259
YCL028W,0.134259259
YJL187C,0.134259259
YDR188W,0.134259259
YDR113C,0.134259259
YBR126C,0.134259259
YOL100W,0.134259259
YER075C,0.134259259
YOR027W,0.134259259
YIL131C,0.134259259
YNL006W,0.134259259
YCR084C,0.134259259
YLR233C,0.134259259
YER059W,0.134259259
YER066C-A,0.134259259
YGR173W,0.134259259
YJL014W,0.134259259
YJL069C,0.134259259
YIL147C,0.134259259
YGR090W,0.134259259
YDR228C,0.134259259
YER118C,0.134259259
YDL220C,0.134259259
YDL025C,0.134259259
YDR488C,0.134259259
YDR129C,0.134259259
YDR030C,0.134259259
YLR238W,0.134259259
YOR119C,0.134259259
YLR423C,0.134259259
YCL037C,0.134259259
YEL030W,0.134259259
YFL045C,0.134259259
YCR014C,0.134259259
YBR247C,0.134259259
YHL030W,0.134259259
YNL053W,0.134259259
YBL085W,0.134259259
YLR447C,0.134259259
YDR076W,0.134259259
YGR086C,0.134259259
YPL093W,0.134259259
YLR347C,0.134259259
YHR166C,0.134259259
YJL005W,0.134259259
YOR005C,0.134259259
YDR499W,0.134259259
YGL115W,0.134259259
YNL055C,0.134259259
YML112W,0.134259259
YER103W,0.134259259
YBL021C,0.134259259
YKL139W,0.134259259
YLR295C,0.134259259
YPR154W,0.134259259
YBL045C,0.134259259
YPL043W,0.134259259
YKL189W,0.134259259
YNL025C,0.134259259
YDR419W,0.134259259
YNL271C,0.134259259
YHR188C,0.134259259
YNR016C,0.134259259
YPR160W,0.134259259
YNL183C,0.134259259
YOL128C,0.134259259
YMR032W,0.134259259
YLL026W,0.134259259
YPL194W,0.134259259
YAR014C,0.134259259
YJR017C,0.134259259
YJR053W,0.134259259
YLR148W,0.134259259
YMR066W,0.134259259
YMR226C,0.134259259
YJR072C,0.134259259
YKL210W,0.134259259
YMR116C,0.134259259
YDL155W,0.134259259
YPL049C,0.134259259
YBR011C,0.134259259
YOR276W,0.134259259
YGR232W,0.134259259
YPL070W,0.134259259
YGR097W,0.134259259
YPR115W,0.134259259
YOL054W,0.134259259
YBR130C,0.134259259
YOR232W,0.134259259
YGR218W,0.134259259
YLR438W,0.134259259
YFL033C,0.134259259
YDR217C,0.134259259
YIL007C,0.134259259
YER021W,0.134259259
YJR064W,0.134259259
YGL008C,0.134259259
YOR174W,0.134259259
YCL027W,0.134259259
YJL164C,0.134259259
YDR032C,0.134259259
YBR155W,0.134259259
YNL307C,0.134259259
YNL132W,0.134259259
YFL038C,0.134259259
YNL175C,0.134259259
YLR293C,0.134259259
YDR427W,0.134259259
YOR230W,0.134259259
YOR047C,0.134259259
YGL062W,0.134259259
YMR105C,0.134259259
YDL160C,0.134259259
YOR267C,0.134259259
YBR136W,0.134259259
YNL012W,0.134259259
YGR267C,0.134259259
YLL013C,0.134259259
YGL253W,0.134259259
YIR005W,0.134259259
YLR320W,0.134259259
YEL037C,0.134259259
YMR137C,0.134259259
YBR085W,0.134259259
YFR021W,0.134259259
YEL051W,0.134259259
YGR094W,0.134259259
YCR001W,0.134259259
YHL002W,0.134259259
YJR052W,0.134259259
YDL007W,0.134259259
YDR365C,0.134259259
YDR247W,0.134259259
YPR017C,0.134259259
YEL034W,0.134259259
YBR234C,0.134259259
YDR283C,0.134259259
YOR284W,0.134259259
YPR191W,0.134259259
YGL234W,0.134259259
YGR123C,0.134259259
YER006W,0.134259259
YML109W,0.134259259
YOR098C,0.134259259
YJL026W,0.134259259
YPL262W,0.134259259
YGL137W,0.101851852
YDL029W,0.101851852
YFL039C,0.101851852
YDR388W,0.101851852
YBL099W,0.101851852
YBR196C,0.101851852
YDR394W,0.101851852
YNL064C,0.101851852
YDL225W,0.074074074
YDL055C,0.074074074
YPL061W,0.074074074
YJL173C,0.074074074
YDR128W,0.074074074
YDL145C,0.074074074
YNL135C,0.074074074
YDL229W,0.074074074
YCL040W,0.074074074
YPR111W,0.074074074
YJL098W,0.074074074
YLR175W,0.074074074
YML124C,0.074074074
YOR374W,0.074074074
YDR099W,0.074074074
YGL237C,0.074074074
YJL106W,0.074074074
YBR019C,0.074074074
YCR009C,0.074074074
YDL101C,0.074074074
YOL139C,0.074074074
YAL021C,0.074074074
YPL150W,0.074074074
YOL115W,0.074074074
YGL004C,0.074074074
YBR288C,0.074074074
YNR031C,0.074074074
YMR284W,0.074074074
YJL066C,0.074074074
YDR227W,0.074074074
YFL018C,0.074074074
YFL016C,0.074074074
YJL052W,0.074074074
YDR386W,0.074074074
YIL035C,0.074074074
YBR109C,0.074074074
YNL061W,0.074074074
YER091C,0.074074074
YNL290W,0.074074074
YJL128C,0.074074074
YMR186W,0.074074074
YNL244C,0.074074074
YOL094C,0.074074074
YIL066C,0.074074074
YGL163C,0.074074074
YER043C,0.074074074
YDL132W,0.074074074
YAR007C,0.074074074
YGL208W,0.074074074
YNL161W,0.074074074
YBL026W,0.074074074
YBL039C,0.074074074
YKL060C,0.074074074
YJL088W,0.074074074
YKL104C,0.074074074
YDR148C,0.074074074
YJR035W,0.074074074
YDR200C,0.074074074
YHR082C,0.074074074
YER110C,0.074074074
YLL019C,0.074074074
YDR075W,0.074074074
YOR151C,0.074074074
YPL259C,0.074074074
YJR045C,0.055555556
YCL018W,0.055555556
YLR259C,0.055555556
YOL133W,0.018518519
YJL008C,0.018518519
YOL055C,0.018518519
YER133W,0.018518519
YNL189W,0.018518519
YER177W,0.018518519
YKL152C,0.018518519
YFR028C,0.018518519
YER171W,0.018518519
YDL017W,0.018518519
YBR017C,0.018518519
YKR026C,0.018518519
YPL204W,0.018518519
YBR160W,0.018518519
YBR055C,0.018518519
YHR135C,0.018518519
YDL200C,0.018518519
YPL235W,0.018518519
YGR092W,0.018518519
YIL142W,0.013888889
YCR088W,0.013888889
YER161C,0.013888889
YDR477W,0.013888889
YMR214W,0.013888889
YHR107C,0.013888889
YNL094W,0.013888889
YPL258C,0.013888889
YKR036C,0.013888889
YJL157C,0.013888889
YIL046W,0.013888889
YER012W,0.013888889
YMR001C,0.013888889
YAL015C,0.013888889
YKL103C,0.013888889
YPR178W,0.013888889
YOL062C,0.013888889
YNL071W,0.013888889
YOL126C,0.013888889
YMR108W,0.013888889
YBL075C,0.013888889
YBL007C,0.013888889
YGR282C,0.013888889
YBL030C,0.013888889
YHR027C,0.013888889
YJR091C,0.013888889
YNR001C,0.013888889
YMR117C,0.013888889
YDL188C,0.013888889
YKL035W,0.013888889
YBR198C,0.013888889
YJR009C,0.013888889
YHR169W,0.013888889
YIL075C,0.013888889
YNL113W,0.013888889
YLL011W,0.013888889
YGR155W,0.013888889
YDR502C,0.013888889
YDL147W,0.013888889
YDR190C,0.013888889
YLR355C,0.013888889
YML057W,0.013888889
YNL250W,0.013888889
YJL020C,0.013888889
YGL245W,0.013888889
YMR109W,0.013888889
YDR260C,0.013888889
YLR096W,0.013888889
YHR114W,0.013888889
YLR191W,0.013888889
YJR068W,0.013888889
YDR131C,0.013888889
YLR383W,0.013888889
YIL128W,0.013888889
YHL007C,0.013888889
YER165W,0.013888889
YDR143C,0.013888889
YPL031C,0.013888889
YLR288C,0.013888889
YPL149W,0.013888889
YDL164C,0.013888889
YDL134C,0.013888889
YPL022W,0.013888889
YNL311C,0.013888889
YGL158W,0.013888889
YLR196W,0.013888889
YPR054W,0.013888889
YHR020W,0.013888889
YGL003C,0.013888889
YJR090C,0.013888889
YOR061W,0.013888889
YML115C,0.013888889
YGL173C,0.013888889
YER125W,0.013888889
YGL081W,0.013888889
YOR136W,0.013888889
YKL193C,0.013888889
YIL061C,0.013888889
YDL185W,0.013888889
YNL230C,0.013888889
YCL064C,0.013888889
YKL081W,0.013888889
YER025W,0.013888889
YGR083C,0.013888889
YDR127W,0.013888889
YMR012W,0.013888889
YIL095W,0.013888889
YJR076C,0.013888889
YFR040W,0.013888889
YBR039W,0.013888889
YCR079W,0.013888889
YOR080W,0.013888889
YHR179W,0.013888889
YDL143W,0.013888889
YKL166C,0.013888889
YNL037C,0.013888889
YLR222C,0.013888889
YPL164C,0.013888889
YLR442C,0.013888889
YMR055C,0.013888889
YLR304C,0.013888889
YBR223C,0.013888889
YDL213C,0.013888889
YHR183W,0.013888889
YCR057C,0.013888889
YBR114W,0.013888889
YLR180W,0
YDL126C,0
YMR205C,0
YFL037W,0
YHR030C,0
YML085C,0
YBR217W,0
YFR053C,0
YDL047W,0
YDL059C,0
YGR040W,0
